Unnamed: 0,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Acelerações,Passes_Longos_Recebidos,xG,Finalizações_NoAlvo,Conversão_Gols,xA,Assistência_Finalização,Deep_Completions,Deep_Completed_Crosses,Passes_Chave,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Duelos_Ofensivos_Ganhos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,Acelerações_LM,Passes_Longos_Recebidos_LM,xG_LM,Finalizações_NoAlvo_LM,Conversão_Gols_LM,xA_LM,Assistência_Finalização_LM,Deep_Completions_LM,Deep_Completed_Crosses_LM,Passes_Chave_LM,Duelos_Ofensivos_Ganhos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,Acelerações_Rank,Passes_Longos_Recebidos_Rank,xG_Rank,Finalizações_NoAlvo_Rank,Conversão_Gols_Rank,xA_Rank,Assistência_Finalização_Rank,Deep_Completions_Rank,Deep_Completed_Crosses_Rank,Passes_Chave_Rank,Duelos_Ofensivos_Ganhos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,Acelerações_Percentil,Passes_Longos_Recebidos_Percentil,xG_Percentil,Finalizações_NoAlvo_Percentil,Conversão_Gols_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Deep_Completions_Percentil,Deep_Completed_Crosses_Percentil,Passes_Chave_Percentil
39,0.257853,0.587879,0.474314,0.306452,1.0,0.387097,1.0,0.219998,0.130435,0.294479,0.409091,0.455224,0.184466,0.568621,João Victor,Guarani,Guarani,"RW, LW, RAMF",RW,10,25,350000,2024-12-31,30,2379,Brazil,Brazil,right,177,70,no,BRA2,Testing,2024,Extremo Agudo,0.569,40,60,33,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,45,21.0,21,23.0,1.0,32.5,1,36.0,52.5,29.0,19.0,37.0,35.5,25,65,65,61,98,45,98,40,12,51,68,38,40
40,0.364507,0.648485,0.488689,0.516129,0.406926,0.387097,0.531523,0.215671,0.304348,0.202454,0.0,0.679104,0.174757,0.564289,Léo Pereira,CRB,CRB,"LW, LAMF, LWF",LW,10,24,1200000,2026-12-31,31,2825,Brazil,Brazil,right,172,73,no,BRA2,Testing,2024,Extremo Agudo,0.564,41,60,31,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,27,14.5,20,5.5,40.0,32.5,24,38.0,34.0,47.0,60.0,16.5,38.5,55,75,66,90,33,45,60,36,43,21,0,72,35
41,0.157158,0.315152,0.085499,0.086022,0.848485,0.258065,0.243364,0.586661,0.173913,0.312883,0.005682,0.462687,0.174757,0.552046,Waguininho,Grêmio Novorizontino,Grêmio Novorizontino,"RW, LW, LWB",RW,10,34,250000,2024-12-31,28,2205,Brazil,Brazil,right,177,75,no,BRA2,Testing,2024,Extremo Agudo,0.552,42,60,30,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,55,45.0,56,53.5,5.0,49.5,48,9.0,49.5,27.0,59.0,35.0,38.5,8,25,6,10,91,17,20,85,17,55,1,41,35
42,0.294436,0.363636,0.391563,0.516129,0.506494,0.258065,0.371999,0.0,0.391304,0.165644,0.142045,0.507463,0.320388,0.533846,Diego Tavares,Brusque,Brusque,"RW, CF, RWB",RW,10,33,100000,2024-12-31,27,1030,Brazil,Brazil,right,175,74,no,BRA2,Testing,2024,Extremo Agudo,0.534,43,60,28,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,36,41.5,30,5.5,30.5,49.5,37,57.0,24.5,51.5,43.0,26.5,16.0,40,30,50,90,49,17,38,5,59,14,28,55,73
43,0.430972,1.0,0.527362,0.327957,0.532468,0.645161,0.770266,0.133319,0.217391,0.245399,0.079545,0.164179,0.106796,0.530061,Matheus Régis,Ponte Preta,Ponte Preta,"RAMF, RW",RAMF,10,25,400000,2026-01-30,27,1653,Brazil,Brazil,right,181,72,yes,BRA2,Testing,2024,Extremo Agudo,0.53,44,60,26,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,18,1.0,18,19.5,26.0,8.0,9,49.0,43.0,40.0,51.0,56.0,45.5,70,98,70,67,56,86,85,18,28,33,15,6,24
44,0.302849,0.521212,0.37262,0.376344,0.619048,0.483871,0.273343,0.431379,0.0,0.006135,0.090909,0.30597,0.058252,0.524275,B. Borasi,Paysandu,Paysandu,"LAMF, RAMF, LW",LAMF,10,26,0,2025-06-30,13,1032,Argentina,Argentina,right,171,61,yes,BRA2,Testing,2024,Extremo Agudo,0.524,45,60,25,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,34,28.0,33,15.0,15.0,21.5,43,18.5,59.0,59.0,48.5,51.0,54.0,43,53,45,75,75,64,28,69,1,1,19,15,10
45,0.258858,0.478788,0.384603,0.188172,0.467532,0.290323,0.114317,0.458329,0.217391,0.055215,0.090909,0.440299,0.291262,0.516847,Iago Dias,Ponte Preta,Ponte Preta,"LAMF, CF, LW",LAMF,10,31,300000,2024-11-30,28,1620,Brazil,Brazil,right,175,74,no,BRA2,Testing,2024,Extremo Agudo,0.517,46,60,23,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,44,33.0,31,35.5,34.0,44.5,53,16.0,43.0,56.0,48.5,39.0,17.0,26,45,48,40,43,25,11,73,28,6,19,35,71
46,0.370958,0.424242,0.434388,0.225806,0.225108,0.322581,0.779241,0.114582,0.217391,0.245399,0.5,0.537313,0.067961,0.516705,Figueiredo,Coritiba,Coritiba,"LAMF, LW, CF",LAMF,10,23,2500000,2026-12-31,30,1511,Brazil,Brazil,right,178,70,yes,BRA2,Testing,2024,Extremo Agudo,0.517,47,60,21,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,25,39.0,26,31.0,54.0,40.5,8,51.0,43.0,40.0,9.5,23.0,51.0,58,35,56,48,10,32,86,15,28,33,84,61,15
47,0.473927,0.566667,0.403686,0.182796,0.34632,0.096774,0.174865,0.261907,0.347826,0.214724,0.039773,0.432836,0.223301,0.498097,Kleiton,CRB,CRB,"RAMF, RW, RWF",RAMF,10,25,250000,2025-12-31,18,1044,Brazil,Brazil,right,182,76,yes,BRA2,Testing,2024,Extremo Agudo,0.498,48,60,20,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,11,24.0,29,38.0,46.5,55.5,52,32.0,29.0,45.0,56.0,40.5,27.5,81,60,51,36,22,7,13,46,51,25,6,32,54
48,0.197658,0.869697,0.327458,0.134409,0.943723,0.419355,0.311771,0.234041,0.130435,0.245399,0.221591,0.402985,0.067961,0.49782,Maurício Garcez,Avaí,Avaí,"LW, LAMF, RW",LW,10,27,1000000,2027-12-31,30,2493,Brazil,Brazil,right,183,71,no,BRA2,Testing,2024,Extremo Agudo,0.498,49,60,18,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,49,4.0,36,44.0,3.0,27.5,41,35.0,52.5,40.0,36.0,45.0,51.0,18,93,40,26,95,54,31,41,12,33,40,25,15
49,0.380762,0.557576,0.587958,0.188172,0.554113,0.322581,0.493769,0.118285,0.217391,0.03681,0.011364,0.604478,0.029126,0.496023,Juan Christian,Alanyaspor,Vila Nova,"RW, RAMF, LW",RW,10,23,0,,18,1273,Brazil,Brazil,right,177,73,no,BRA2,Testing,2024,Extremo Agudo,0.496,50,60,16,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,24,25.0,11,35.5,22.0,40.5,26,50.0,43.0,57.5,58.0,18.0,57.5,60,58,81,40,63,32,56,16,28,4,3,70,4
50,0.179093,0.272727,0.221688,0.080645,0.584416,0.290323,0.413334,0.209511,0.26087,0.208589,0.181818,0.492537,0.038835,0.471388,Negueba,Mirassol,Mirassol,"RW, RAMF, RWF",RW,10,24,450000,2025-12-31,24,1798,Brazil,Brazil,right,171,62,no,BRA2,Testing,2024,Extremo Agudo,0.471,51,60,15,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,53,50.0,52,55.5,20.0,44.5,31,40.0,36.5,46.0,40.0,31.0,56.0,11,16,13,7,66,25,48,33,39,23,33,48,6
51,0.460226,0.493939,0.814778,0.693548,0.393939,0.354839,0.741629,0.0,0.043478,0.0,0.5625,0.559701,0.203883,0.468982,William Pottker,Avaí,Avaí,"RW, RAMF, CF",RW,10,30,900000,2025-12-31,19,838,Brazil,Brazil,left,182,93,no,BRA2,Testing,2024,Extremo Agudo,0.469,52,60,13,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,13,31.0,4,2.0,41.0,36.5,12,57.0,56.5,60.0,6.0,21.0,30.5,78,48,93,96,31,39,80,5,5,0,90,65,49
52,0.274355,0.533333,0.348153,0.112903,0.688312,0.129032,0.252159,0.0,0.608696,0.245399,0.068182,0.925373,0.194175,0.459628,Reinaldo,Guarani,Guarani,"LW, RW",LW,10,23,400000,2026-06-30,23,865,Brazil,Brazil,right,178,73,no,BRA2,Testing,2024,Extremo Agudo,0.46,53,60,11,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,39,27.0,35,48.0,12.0,54.0,46,57.0,10.5,40.0,54.0,6.0,32.5,35,55,41,20,80,10,23,5,82,33,10,90,45
53,0.440383,0.436364,0.762092,0.193548,0.34632,0.774194,0.265902,0.104756,0.0,0.263804,0.255682,0.507463,0.029126,0.443212,Leozinho,Ituano,Ituano,"RW, RAMF, RWF",RW,10,25,0,,27,1258,Brazil,Brazil,left,173,60,no,BRA2,Testing,2024,Extremo Agudo,0.443,54,60,10,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,14,36.0,7,34.0,46.5,3.5,45,53.0,59.0,33.5,32.0,26.5,57.5,76,40,88,43,22,94,25,11,1,44,46,55,4
54,0.095889,0.0,0.053289,0.102151,0.060606,0.258065,0.11363,0.30554,0.347826,0.392638,0.113636,0.171642,0.07767,0.402627,Pedro Castro,Avaí,Avaí,"RW, RCMF",RW,10,31,400000,2024-11-30,24,1859,Brazil,Brazil,right,180,79,no,BRA2,Testing,2024,Extremo Agudo,0.403,55,60,8,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,57,60.0,58,51.0,59.0,49.5,54,25.5,29.0,20.5,45.5,55.0,49.0,5,0,3,15,1,17,10,57,51,65,24,8,18
55,0.36471,0.230303,0.310963,0.134409,0.0,0.483871,0.244242,0.215671,0.086957,0.190184,0.215909,0.104478,0.135922,0.354948,João Paulo,Avaí,Avaí,"RW, AMF, RAMF",RW,10,34,400000,2025-12-31,19,1099,Brazil,Brazil,right,169,59,no,BRA2,Testing,2024,Extremo Agudo,0.355,56,60,6,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,26,53.0,40,44.0,60.0,21.5,47,38.0,55.0,48.5,37.5,58.0,41.0,56,11,33,26,0,64,21,36,8,19,37,3,31
56,0.269849,0.230303,0.179887,0.333333,0.4329,0.096774,0.077511,0.0,0.521739,0.680982,0.301136,0.298507,0.194175,0.348589,Chico Kim,Mirassol,Mirassol,"RWF, RW, LW",RWF,11,33,350000,2024-12-31,32,1787,Brazil,"Brazil, Korea Republic",right,175,69,no,BRA2,Testing,2024,Extremo Agudo,0.349,57,60,5,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,40,53.0,55,18.0,37.0,55.5,56,57.0,16.0,7.0,29.5,53.0,32.5,33,11,8,70,38,7,6,5,73,88,50,11,45
57,0.299403,0.227273,0.356839,0.258065,0.545455,0.258065,0.551559,0.107836,0.0,0.190184,0.073864,0.074627,0.0,0.334249,Dentinho,Brusque,Brusque,"RW, LW, LAMF",RW,10,27,0,,23,1696,Brazil,Brazil,left,183,75,no,BRA2,Testing,2024,Extremo Agudo,0.334,58,60,3,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,35,55.0,34,29.0,23.0,49.5,22,52.0,59.0,48.5,53.0,59.0,59.5,41,8,43,51,61,17,63,13,1,19,11,1,0
58,0.326374,0.178788,0.18896,0.0,0.601732,0.0,0.0,0.0,0.217391,0.257669,0.585227,0.410448,0.262136,0.273597,Éverton Brito,Ponte Preta,Ponte Preta,"RAMF, LAMF, RW",RAMF,10,29,200000,2024-12-31,16,1008,Brazil,Brazil,right,170,66,no,BRA2,Testing,2024,Extremo Agudo,0.274,59,60,1,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,32,57.0,54,59.5,17.5,59.5,60,57.0,43.0,36.0,5.0,43.5,21.0,46,5,10,0,70,0,0,5,28,40,91,27,65
59,0.002209,0.109091,0.0,0.413978,0.597403,0.064516,0.036717,0.0,0.043478,0.07362,0.329545,0.0,0.106796,0.0,Pedro Lucas,Operário PR,Operário PR,"RW, RAMF, RCMF",RW,10,22,1200000,2025-12-31,15,818,Brazil,Brazil,left,173,67,no,BRA2,Testing,2024,Extremo Agudo,0.0,60,60,0,0.350544,0.497828,0.419153,0.268728,0.500361,0.416129,0.460002,0.332253,0.374638,0.354499,0.305682,0.522637,0.243851,59,59.0,60,13.0,19.0,57.5,57,57.0,56.5,54.5,26.5,60.0,45.5,1,1,0,78,68,4,5,5,5,9,55,0,24
