Unnamed: 0,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Corridas_Progressivas,Acelerações,xA,Assistência_Finalização,Passes_TerçoFinal_Certos,Deep_Completions,Deep_Completed_Crosses,Passes_ÁreaPênalti_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Passes_Longos_Certos_LM,Passes_Progressivos_Certos_LM,Ações_Ofensivas_BemSucedidas_LM,Duelos_Ofensivos_Ganhos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,Corridas_Progressivas_LM,Acelerações_LM,xA_LM,Assistência_Finalização_LM,Passes_TerçoFinal_Certos_LM,Deep_Completions_LM,Deep_Completed_Crosses_LM,Passes_ÁreaPênalti_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Passes_Longos_Certos_Rank,Passes_Progressivos_Certos_Rank,Ações_Ofensivas_BemSucedidas_Rank,Duelos_Ofensivos_Ganhos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,Corridas_Progressivas_Rank,Acelerações_Rank,xA_Rank,Assistência_Finalização_Rank,Passes_TerçoFinal_Certos_Rank,Deep_Completions_Rank,Deep_Completed_Crosses_Rank,Passes_ÁreaPênalti_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Passes_Longos_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Ações_Ofensivas_BemSucedidas_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Acelerações_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Passes_TerçoFinal_Certos_Percentil,Deep_Completions_Percentil,Deep_Completed_Crosses_Percentil,Passes_ÁreaPênalti_Certos_Percentil
35,0.511719,0.494836,0.447053,0.29386,0.141481,0.23125,0.091672,0.262687,0.274194,0.157895,0.137566,0.141665,0.2,0.905405,0.850741,0.545369,Rodrigo Gelado,Coritiba,Coritiba,LB,LB,1,21,0,2025-08-30,21,1581,Brazil,Brazil,left,178,68,no,BRA2,Testing,2024,Lateral Ofensivo,0.545,36,70,48,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,28.0,24,33,40.5,55,39.0,64,44.0,22.0,60.5,60.0,60,49.5,4.0,8,60,65,52,42,21,44,8,37,68,13,14,14,29,94,88
36,0.615885,0.172968,0.435377,0.403509,0.287728,0.575,0.329599,0.426866,0.403226,0.157895,0.153439,0.302319,0.321739,0.371622,0.279662,0.530916,Eric,Ceará,Ceará,LB,LB,1,24,0,,10,722,Brazil,Brazil,left,180,80,yes,BRA2,Testing,2024,Lateral Ofensivo,0.531,37,70,47,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,16.5,65,36,23.0,25,12.0,21,23.0,13.0,60.5,58.5,41,31.5,46.5,54,76,7,48,67,64,82,70,67,81,13,16,41,55,33,22
37,0.578125,0.607601,0.409096,0.35307,0.296608,0.34375,0.293591,0.498507,0.314516,0.263158,0.164021,0.268109,0.104348,0.493243,0.427235,0.53052,Lucas Ramon,Mirassol,Mirassol,RB,RB,1,30,250000,2024-12-31,33,3084,Brazil,Brazil,right,178,72,no,BRA2,Testing,2024,Lateral Ofensivo,0.531,38,70,45,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,22.0,14,41,28.0,23,29.5,24,18.0,18.0,46.5,57.0,46,61.0,37.0,44,68,80,41,60,67,57,65,74,74,33,18,34,12,47,37
38,0.713542,0.238569,0.291389,0.421053,0.292738,0.775,0.263943,0.408955,0.298387,0.684211,0.296296,0.089912,0.426087,0.695946,0.636826,0.512627,Elias,Vila Nova,Vila Nova,RB,RB,1,24,0,2025-12-31,30,2937,Brazil,Brazil,right,181,70,yes,BRA2,Testing,2024,Lateral Ofensivo,0.513,39,70,44,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,9.0,59,55,22.0,24,7.0,28,26.5,20.5,4.5,41.0,66,15.0,17.0,28,87,15,21,68,65,90,60,62,70,93,41,5,78,75,60
39,0.365885,0.291142,0.463708,0.243421,0.138303,0.36875,0.251983,0.19403,0.0,0.0,0.005291,0.312521,0.686957,0.283784,0.675345,0.509278,Matheus Ribeiro,CRB,CRB,"RB, LB",RB,1,31,300000,2024-12-31,20,1022,Brazil,"Brazil, Italy",right,178,72,no,BRA2,Testing,2024,Lateral Ofensivo,0.509,40,70,42,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,48.0,49,29,46.0,56,27.0,31,54.0,65.5,69.5,69.0,38,5.0,54.0,26,31,30,58,34,20,61,55,22,6,0,1,45,92,22,62
40,0.686198,0.389153,0.508963,0.203947,0.180098,0.46875,0.227831,0.241791,0.08871,0.210526,0.216931,0.482308,0.243478,0.175676,0.192385,0.507359,Mário Sérgio,Avaí,Avaí,LB,LB,1,30,200000,2025-12-31,26,2556,Brazil,Brazil,left,179,70,no,BRA2,Testing,2024,Lateral Ofensivo,0.507,41,70,41,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,12.0,32,26,50.0,44,19.0,34,50.5,49.5,55.0,51.0,20,41.0,60.0,63,82,54,62,28,37,72,51,27,29,21,27,71,41,14,10
41,0.408854,0.503297,0.404455,0.585526,0.233363,1.0,0.333962,0.334328,0.435484,0.578947,0.291005,0.194507,0.0,0.472973,0.317578,0.497537,Heitor,Guarani,Guarani,"RB, RW, LB",RB,1,23,1000000,2024-12-31,20,1002,Brazil,Brazil,right,174,67,no,BRA2,Testing,2024,Lateral Ofensivo,0.498,42,70,40,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,41.0,23,44,9.0,32,1.0,20,34.0,12.0,9.5,43.5,56,69.0,38.5,50,41,67,37,87,54,98,71,51,82,86,37,20,1,45,28
42,0.765625,0.540931,0.42024,0.140351,0.206821,0.01875,0.144064,0.289552,0.0,0.210526,0.206349,0.43698,0.304348,0.101351,0.254501,0.489616,Luiz Felipe,Ponte Preta,Ponte Preta,RB,RB,1,26,100000,2025-04-11,10,816,Brazil,Brazil,right,180,76,no,BRA2,Testing,2024,Lateral Ofensivo,0.49,43,70,38,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,4.0,19,40,60.5,38,65.0,52,39.0,65.5,55.0,55.5,26,36.5,65.0,56,94,72,42,13,45,7,25,44,6,21,20,62,47,7,20
43,0.260417,0.200109,0.406359,0.475877,0.376099,0.56875,0.445766,0.656716,0.201613,0.263158,0.248677,0.558881,0.217391,0.614865,0.419215,0.489122,Bryan,Paysandu,Paysandu,"LB, RB",LB,1,28,50000,2024-12-31,18,1466,Brazil,Brazil,right,175,74,no,BRA2,Testing,2024,Lateral Ofensivo,0.489,44,70,37,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,57.0,61,42,16.0,11,13.0,11,6.0,30.5,46.5,46.0,13,45.5,24.5,45,18,12,40,77,84,81,84,91,56,33,34,81,35,65,35
44,0.339844,0.472631,0.422091,0.326754,0.157684,0.15,0.169905,0.21194,0.096774,0.368421,0.291005,0.184862,0.347826,0.533784,0.56683,0.479272,Igor Inocêncio,Ponte Preta,Ponte Preta,"RB, LB",RB,1,26,300000,2024-11-30,27,2368,Brazil,Brazil,right,185,78,no,BRA2,Testing,2024,Lateral Ofensivo,0.479,45,70,35,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,50.0,26,39,33.0,51,50.0,45,53.0,47.0,32.5,43.5,57,25.5,32.5,34,28,62,44,52,27,28,35,24,32,53,37,18,63,53,51
45,0.522135,0.343056,0.426955,0.16886,0.305045,0.4125,0.152937,0.38209,0.298387,0.263158,0.089947,0.452555,0.426087,0.155405,0.238779,0.453229,Willian Formiga,CRB,CRB,LB,LB,1,29,200000,2024-12-31,22,1459,Brazil,Brazil,left,185,86,no,BRA2,Testing,2024,Lateral Ofensivo,0.453,46,70,34,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,26.0,39,38,55.0,21,23.0,50,29.0,20.5,46.5,62.5,21,15.0,62.5,58,62,44,45,21,70,67,28,58,70,33,10,70,78,10,17
46,0.417969,0.225905,0.219903,0.699561,0.437279,0.8,0.50577,0.623881,0.556452,0.263158,0.296296,0.106066,0.173913,0.72973,0.538216,0.451165,Marcelinho,Chapecoense,Chapecoense,RB,RB,1,26,0,,24,1827,Brazil,Brazil,right,169,71,no,BRA2,Testing,2024,Lateral Ofensivo,0.451,47,70,32,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,39.0,60,64,6.0,8,6.0,7,9.0,4.5,46.5,41.0,64,55.5,14.0,36,44,14,8,91,88,91,90,87,93,33,41,8,20,80,48
47,0.761719,0.303037,0.427214,0.129386,0.161897,0.2,0.090436,0.274627,0.0,0.052632,0.063492,0.423551,0.113043,0.351351,0.300917,0.448591,Dalbert,Sport Recife,Sport Recife,LB,LB,1,31,800000,2024-12-31,20,1378,Brazil,Brazil,left,181,70,no,BRA2,Testing,2024,Lateral Ofensivo,0.449,48,70,31,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,5.0,46,37,63.0,50,43.0,65,41.0,65.5,66.5,66.5,27,59.0,49.5,51,92,34,47,10,28,38,7,41,6,5,5,61,15,29,27
48,0.553385,0.13258,0.202677,0.754386,0.660593,0.7,0.688764,0.585075,0.580645,0.210526,0.21164,0.110741,0.313043,0.513514,0.478323,0.439933,Hayner,Santos,Santos,"RB, LB, RW",RB,1,29,800000,2024-12-31,20,749,Brazil,Brazil,right,178,71,no,BRA2,Testing,2024,Lateral Ofensivo,0.44,49,70,30,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,24.0,68,65,3.0,4,9.0,3,11.0,3.0,55.0,54.0,63,33.5,35.5,40,65,2,7,95,94,87,95,84,95,21,22,10,52,49,42
49,0.666667,0.386158,0.280643,0.29386,0.228472,0.6625,0.193043,0.173134,0.314516,0.526316,0.386243,0.167078,0.095652,0.547297,0.370819,0.432714,Natanael,Coritiba,Coritiba,RB,RB,1,22,2000000,2025-12-31,33,3208,Brazil,Brazil,right,172,67,no,BRA2,Testing,2024,Lateral Ofensivo,0.433,50,70,28,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,14.5,33,56,40.5,34,10.0,36,55.0,18.0,15.5,26.0,59,63.5,31.0,47,79,52,20,42,51,85,48,21,74,77,62,15,9,55,32
50,0.566406,0.295853,0.271508,0.27193,0.336259,0.425,0.305879,0.504478,0.258065,0.368421,0.359788,0.225758,0.313043,0.378378,0.287869,0.415739,Mateus Pivô,Brusque,Brusque,"RB, RWB",RB,1,26,0,2025-06-30,26,2291,Brazil,Brazil,right,180,70,no,BRA2,Testing,2024,Lateral Ofensivo,0.416,51,70,27,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,23.0,47,57,43.0,17,22.0,23,17.0,23.5,32.5,29.5,50,33.5,45.0,52,67,32,18,38,75,68,67,75,66,53,57,28,52,35,25
51,0.372396,0.320783,0.320486,0.379386,0.121388,0.18125,0.160759,0.220896,0.153226,0.315789,0.460317,0.137262,0.365217,0.756757,0.734436,0.40379,Mancha,Chapecoense,Chapecoense,LB,LB,1,23,500000,2026-04-30,24,2380,Brazil,"Brazil, Italy",left,178,73,no,BRA2,Testing,2024,Lateral Ofensivo,0.404,52,70,25,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,47.0,43,53,25.0,59,45.5,48,52.0,39.5,38.0,14.0,61,22.5,12.0,18,32,38,24,64,15,35,31,25,43,45,80,12,67,82,74
52,1.0,0.173126,0.24947,0.328947,0.261974,0.63125,0.374713,0.155224,0.072581,0.368421,0.206349,0.196298,0.0,0.114865,0.11239,0.367498,Léo Oliveira,Ituano,Ituano,RB,RB,1,22,100000,2027-12-31,16,963,Brazil,Brazil,right,189,72,yes,BRA2,Testing,2024,Lateral Ofensivo,0.367,53,70,24,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,1.0,64,60,32.0,28,11.0,15,56.5,53.5,32.5,55.5,54,69.0,64.0,65,98,8,14,54,60,84,78,19,23,53,20,22,1,8,7
53,0.360677,0.326296,0.303956,0.317982,0.180293,0.10625,0.188716,0.492537,0.596774,0.263158,0.216931,0.384788,0.217391,0.533784,0.568753,0.362762,S. Ocampos,Operário PR,Operário PR,RB,RB,1,22,0,,10,730,Paraguay,Paraguay,right,178,68,no,BRA2,Testing,2024,Lateral Ofensivo,0.363,54,70,22,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,49.0,41,54,36.0,43,56.0,39,19.0,2.0,46.5,51.0,31,45.5,32.5,33,30,41,22,48,38,20,44,72,97,33,27,55,35,53,52
54,0.420573,0.837166,0.364861,0.241228,0.119641,0.03125,0.155743,0.128358,0.096774,0.631579,0.417989,0.257709,0.0,0.371622,0.279865,0.344511,Eduardo Diniz,Ituano,Ituano,"LB, LWB",LB,1,35,0,2024-12-31,9,722,Brazil,Brazil,left,179,68,no,BRA2,Testing,2024,Lateral Ofensivo,0.345,55,70,21,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,38.0,3,48,47.0,61,63.5,49,61.0,47.0,6.0,20.5,47,69.0,46.5,53,45,95,31,32,12,9,30,12,32,91,70,32,1,33,24
55,0.072917,0.531195,0.398683,0.269737,0.199089,0.15625,0.312933,0.441791,0.233871,0.210526,0.322751,0.307653,0.13913,0.168919,0.199267,0.335944,Reverson,Grêmio Novorizontino,Grêmio Novorizontino,"LB, LCB, LWB",LB,1,27,200000,2025-12-31,28,2203,Brazil,Brazil,left,175,71,no,BRA2,Testing,2024,Lateral Ofensivo,0.336,56,70,20,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,69.0,20,45,44.0,41,49.0,22,21.0,25.5,55.0,36.5,40,58.0,61.0,62,1,71,35,37,41,30,68,70,63,21,47,42,17,12,11
56,0.298177,0.40049,0.484314,0.0,0.092311,0.16875,0.102291,0.247761,0.153226,0.105263,0.074074,0.439479,0.217391,0.033784,0.055923,0.334166,Fabiano,Amazonas,Amazonas,"LB, LCB",LB,1,34,100000,2024-11-30,31,2902,Brazil,Brazil,left,180,80,no,BRA2,Testing,2024,Lateral Ofensivo,0.334,57,70,18,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,54.0,30,27,70.0,65,47.0,62,48.5,39.5,63.5,64.5,25,45.5,66.5,69,22,57,61,0,7,32,11,30,43,9,7,64,35,5,1
57,0.59375,0.325279,0.326385,0.210526,0.238993,0.0125,0.28201,0.0,0.0,0.105263,0.074074,0.225904,0.191304,0.155405,0.219366,0.326905,João Gabriel,Ponte Preta U23,Ponte Preta,"RB, LB",RB,1,19,0,,12,837,Brazil,Brazil,unknown,0,0,no,BRA2,Testing,2024,Lateral Ofensivo,0.327,58,70,17,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,19.0,42,52,49.0,31,66.0,25,70.0,65.5,63.5,64.5,49,51.5,62.5,60,72,40,25,30,55,5,64,0,6,9,7,30,26,10,14
58,0.449219,0.272832,0.331719,0.127193,0.223147,0.29375,0.122279,0.155224,0.048387,0.526316,0.37037,0.196502,0.191304,0.358108,0.269941,0.296889,Sander,Goiás,Goiás,LB,LB,1,34,250000,2024-12-31,20,1706,Brazil,Brazil,left,176,74,no,BRA2,Testing,2024,Lateral Ofensivo,0.297,59,70,15,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,34.0,53,51,64.0,35,33.0,55,56.5,59.5,15.5,27.5,53,51.5,48.0,55,51,24,27,8,50,52,21,19,15,77,60,24,26,31,21
59,0.334635,0.399837,0.244171,0.25,0.220426,0.4375,0.190076,0.104478,0.0,0.210526,0.354497,0.21248,0.321739,0.418919,0.369846,0.284452,Alex Ruan,Brusque,Brusque,LB,LB,1,31,100000,2024-11-30,15,1205,Brazil,Brazil,left,175,68,no,BRA2,Testing,2024,Lateral Ofensivo,0.284,60,70,14,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,51.0,31,61,45.0,37,20.5,37,64.0,65.5,55.0,31.5,51,31.5,43.0,48,27,55,12,35,47,70,47,8,6,21,55,27,55,38,31
60,0.191406,0.362876,0.392662,0.160088,0.162607,0.18125,0.118339,0.020896,0.0,0.526316,0.216931,0.36154,0.086957,0.331081,0.245514,0.256307,Guilherme Lazaroni,Ituano,Ituano,LB,LB,1,31,0,2024-11-30,11,915,Brazil,Brazil,left,182,80,no,BRA2,Testing,2024,Lateral Ofensivo,0.256,61,70,12,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,62.5,37,46,56.5,49,45.5,57,69.0,65.5,15.5,51.0,32,65.0,52.5,57,10,47,34,19,30,35,18,1,6,77,27,54,7,25,18
61,0.0,0.028478,0.003858,0.844298,1.0,0.85625,0.987489,0.985075,1.0,0.315789,0.269841,0.0,0.226087,0.432432,0.335963,0.255558,Emerson Negueba,Botafogo SP,Botafogo SP,"RB, RW, LW",RB,1,23,400000,2026-12-31,32,2459,Brazil,Brazil,right,175,75,yes,BRA2,Testing,2024,Lateral Ofensivo,0.256,62,70,11,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,70.0,69,69,2.0,1,5.0,2,2.0,1.0,38.0,45.0,70,42.5,42.0,49,0,1,1,97,98,92,97,97,98,45,35,0,39,40,30
62,0.123698,0.26452,0.22997,0.307018,0.120473,0.3625,0.178671,0.283582,0.112903,0.315789,0.216931,0.097657,0.304348,0.344595,0.466351,0.242416,Raí Ramos,Ceará,Ceará,"RB, RW",RB,1,30,500000,2025-12-31,22,1276,Brazil,Brazil,right,179,78,yes,BRA2,Testing,2024,Lateral Ofensivo,0.242,63,70,10,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,67.0,56,62,39.0,60,28.0,41,40.0,43.0,38.0,51.0,65,36.5,51.0,42,4,20,11,44,14,60,41,42,38,45,27,7,47,27,40
63,0.41276,0.272571,0.251263,0.109649,0.123772,0.21875,0.082978,0.137313,0.185484,0.526316,0.417989,0.2778,0.2,0.27027,0.217822,0.230529,Jean Victor,Botafogo SP,Botafogo SP,"LB, LWB",LB,1,30,50000,2024-12-05,29,1964,Brazil,Brazil,left,181,72,no,BRA2,Testing,2024,Lateral Ofensivo,0.231,64,70,8,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,40.0,54,58,66.0,58,40.0,67,60.0,33.5,15.5,20.5,44,49.5,55.0,61,42,22,17,5,17,42,4,14,52,77,70,37,29,21,12
64,0.282552,0.269976,0.224107,0.157895,0.16894,0.19375,0.161356,0.262687,0.072581,0.684211,0.52381,0.136096,0.147826,0.331081,0.473306,0.229527,Ezequiel,Amazonas,Amazonas,RB,RB,1,31,300000,2024-12-31,24,2098,Brazil,Brazil,right,178,70,no,BRA2,Testing,2024,Lateral Ofensivo,0.23,65,70,7,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,55.0,55,63,58.0,47,44.0,47,44.0,53.5,4.5,10.0,62,57.0,52.5,41,21,21,10,17,32,37,32,37,23,93,85,11,18,25,41
65,0.705729,0.360253,0.097126,0.184211,0.118438,0.03125,0.189608,0.125373,0.0,0.052632,0.153439,0.077507,0.104348,0.202703,0.056117,0.219211,J. Torres,Brusque,Brusque,LB,LB,1,23,0,,10,806,Colombia,Colombia,left,186,79,yes,BRA2,Testing,2024,Lateral Ofensivo,0.219,66,70,5,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,10.0,38,67,54.0,62,63.5,38,62.0,65.5,66.5,58.5,67,61.0,59.0,68,85,45,4,22,11,9,45,11,6,5,16,4,12,15,2
66,0.591146,0.157375,0.249853,0.057018,0.172285,0.0625,0.106635,0.083582,0.0,0.052632,0.037037,0.176861,0.26087,0.02027,0.104431,0.208393,Richard,Ituano,Ituano,LB,LB,1,19,0,,14,1193,Brazil,Brazil,left,175,71,no,BRA2,Testing,2024,Lateral Ofensivo,0.208,67,70,4,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,20.0,67,59,69.0,45,61.0,61,67.5,65.5,66.5,68.0,58,40.0,68.5,67,71,4,15,1,35,12,12,3,6,5,2,17,42,2,4
67,0.52474,0.243416,0.082864,0.140351,0.221313,0.2125,0.131591,0.41791,0.0,0.157895,0.243386,0.071941,0.278261,0.22973,0.220667,0.201704,JP Galvão,Chapecoense,Chapecoense,RB,RB,1,23,0,,14,836,Brazil,Brazil,right,184,75,yes,BRA2,Testing,2024,Lateral Ofensivo,0.202,68,70,2,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,25.0,58,68,60.5,36,41.5,53,25.0,65.5,60.5,47.0,68,39.0,56.0,59,64,17,2,13,48,40,24,64,6,13,32,2,44,20,15
68,0.085938,0.182539,0.115479,0.059211,0.242366,0.1625,0.174929,0.352239,0.185484,0.263158,0.322751,0.406586,0.304348,0.02027,0.109195,0.078477,Sávio,Operário PR,Operário PR,RB,RB,1,28,100000,2024-11-15,12,879,Brazil,Brazil,right,169,64,no,BRA2,Testing,2024,Lateral Ofensivo,0.078,69,70,1,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,68.0,62,66,68.0,30,48.0,43,31.5,33.5,46.5,36.5,29,36.5,68.5,66,2,11,5,2,57,31,38,55,52,33,47,58,47,2,5
69,0.31901,0.0,0.0,0.118421,0.338911,0.34375,0.214582,0.092537,0.064516,0.052632,0.0,0.049847,0.104348,0.0,0.0,0.0,Kevyn,Paysandu,Paysandu,LB,LB,1,26,100000,2025-12-31,28,2270,Brazil,Brazil,left,178,76,no,BRA2,Testing,2024,Lateral Ofensivo,0.0,70,70,0,0.455097,0.421288,0.462063,0.345739,0.264515,0.333661,0.268219,0.361023,0.217742,0.366917,0.33802,0.371224,0.318385,0.490541,0.522754,53.0,70,70,65.0,15,29.5,35,66.0,56.5,66.5,70.0,69,61.0,70.0,70,24,0,0,7,78,57,50,5,19,5,0,1,12,0,0
