Unnamed: 0,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,xG,Finalizações_NoAlvo,Conversão_Gols,xA,Assistência_Finalização,Passes_Inteligentes_Certos,Passes_EntreLinhas_Certos,Passes_Chave,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Passes_Longos_Certos_LM,Passes_Frontais_Certos_LM,Passes_Progressivos_Certos_LM,Duelos_Ofensivos_Ganhos_LM,Dribles_BemSucedidos_LM,xG_LM,Finalizações_NoAlvo_LM,Conversão_Gols_LM,xA_LM,Assistência_Finalização_LM,Passes_Inteligentes_Certos_LM,Passes_EntreLinhas_Certos_LM,Passes_Chave_LM,Passes_Longos_Certos_Rank,Passes_Frontais_Certos_Rank,Passes_Progressivos_Certos_Rank,Duelos_Ofensivos_Ganhos_Rank,Dribles_BemSucedidos_Rank,xG_Rank,Finalizações_NoAlvo_Rank,Conversão_Gols_Rank,xA_Rank,Assistência_Finalização_Rank,Passes_Inteligentes_Certos_Rank,Passes_EntreLinhas_Certos_Rank,Passes_Chave_Rank,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,xG_Percentil,Finalizações_NoAlvo_Percentil,Conversão_Gols_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Passes_Inteligentes_Certos_Percentil,Passes_EntreLinhas_Certos_Percentil,Passes_Chave_Percentil
39,0.342314,0.609195,0.364127,0.095889,0.053289,0.258065,0.11363,0.30554,0.347826,0.392638,0.307886,0.220226,0.07767,0.319722,Pedro Castro,Avaí,Avaí,"RW, RCMF",RW,10,31,400000,2024-11-30,24,1859,Brazil,Brazil,right,180,79,no,BRA2,Testing,2024,Extremo Organizador,0.32,40,60,33,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,8,4,13,57,58,49.5,54,25.5,29.0,20.5,27.5,27.0,49.0,86,93,78,5,3,17,10,57,51,65,54,55,18
40,0.191191,0.200619,0.242441,0.342412,0.239029,0.387097,0.41119,0.261907,0.217391,0.288344,0.729203,0.512003,0.106796,0.312555,Marlon,Guarani,Guarani,"LW, CF",LW,10,27,350000,2025-06-30,20,801,Brazil,Brazil,right,175,69,yes,BRA2,Testing,2024,Extremo Organizador,0.313,41,60,31,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,27,32,31,28,50,32.5,32,32.0,43.0,30.0,6.0,8.0,45.5,55,46,48,53,16,45,46,46,28,50,90,86,24
41,0.191216,0.201922,0.20652,0.294436,0.391563,0.258065,0.371999,0.0,0.391304,0.165644,0.0,0.0,0.320388,0.303385,Diego Tavares,Brusque,Brusque,"RW, CF, RWB",RW,10,33,100000,2024-12-31,27,1030,Brazil,Brazil,right,175,74,no,BRA2,Testing,2024,Extremo Organizador,0.303,42,60,30,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,26,31,36,36,30,49.5,37,57.0,24.5,51.5,52.0,54.0,16.0,56,48,40,40,50,17,38,5,59,14,13,10,73
42,0.060632,0.291801,0.264926,0.260038,0.31664,0.483871,0.451279,0.862721,0.217391,0.257669,0.137738,0.101643,0.058252,0.285649,Chrystian Barletta,Sport Recife,Sport Recife,"LW, RW, RAMF",LW,10,23,1200000,2028-12-31,28,2117,Brazil,Brazil,left,178,70,no,BRA2,Testing,2024,Extremo Organizador,0.286,43,60,28,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,55,22,26,43,39,21.5,29,3.5,43.0,36.0,40.0,44.0,54.0,8,63,56,28,35,64,51,94,28,40,33,26,10
43,0.131422,0.303883,0.152187,0.299403,0.356839,0.258065,0.551559,0.107836,0.0,0.190184,0.170147,0.118583,0.0,0.264147,Dentinho,Brusque,Brusque,"RW, LW, LAMF",RW,10,27,0,,23,1696,Brazil,Brazil,left,183,75,no,BRA2,Testing,2024,Extremo Organizador,0.264,44,60,26,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,40,20,49,35,34,49.5,22,52.0,59.0,48.5,37.0,42.0,59.5,33,66,18,41,43,17,63,13,1,19,38,30,0
44,0.113638,0.155075,0.16426,0.242923,0.322978,0.419355,0.326783,0.509258,0.478261,0.257669,0.607718,0.338775,0.359223,0.249313,Vinícius Pavia,Ituano,Ituano,"LAMF, LW, LWF",LAMF,10,23,700000,2024-12-31,30,2423,Brazil,Brazil,right,174,65,yes,BRA2,Testing,2024,Extremo Organizador,0.249,45,60,25,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,45,42,45,46,38,27.5,40,13.0,18.5,36.0,9.0,19.0,13.0,25,30,25,23,36,54,33,78,69,40,85,68,78
45,0.170164,0.19012,0.22695,0.183467,0.260633,0.774194,0.382434,0.499982,0.434783,0.337423,0.291652,0.203265,0.330097,0.246429,Fabinho,América Mineiro,América Mineiro,"LAMF, LWF, RAMF",LAMF,10,24,1500000,2025-12-31,31,2017,Brazil,Brazil,left,180,75,no,BRA2,Testing,2024,Extremo Organizador,0.246,46,60,23,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,32,35,33,51,45,3.5,36,14.0,21.5,23.0,30.0,32.0,14.5,46,41,45,15,25,94,40,76,64,61,50,46,75
46,0.16444,0.191388,0.142628,0.302849,0.37262,0.483871,0.273343,0.431379,0.0,0.006135,0.0,0.0,0.058252,0.234344,B. Borasi,Paysandu,Paysandu,"LAMF, RAMF, LW",LAMF,10,26,0,2025-06-30,13,1032,Argentina,Argentina,right,171,61,yes,BRA2,Testing,2024,Extremo Organizador,0.234,47,60,21,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,35,33,51,34,33,21.5,43,18.5,59.0,59.0,52.0,54.0,54.0,41,45,15,43,45,64,28,69,1,1,13,10,10
47,0.142752,0.019167,0.169258,0.274355,0.348153,0.129032,0.252159,0.0,0.608696,0.245399,0.0,0.0,0.194175,0.234088,Reinaldo,Guarani,Guarani,"LW, RW",LW,10,23,400000,2026-06-30,23,865,Brazil,Brazil,right,178,73,no,BRA2,Testing,2024,Extremo Organizador,0.234,48,60,20,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,38,58,44,39,35,54.0,46,57.0,10.5,40.0,52.0,54.0,32.5,36,3,26,35,41,10,23,5,82,33,13,10,45
48,0.198432,0.1226,0.105123,0.258858,0.384603,0.290323,0.114317,0.458329,0.217391,0.055215,0.0,0.256001,0.291262,0.227863,Iago Dias,Ponte Preta,Ponte Preta,"LAMF, CF, LW",LAMF,10,31,300000,2024-11-30,28,1620,Brazil,Brazil,right,175,74,no,BRA2,Testing,2024,Extremo Organizador,0.228,49,60,18,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,25,47,53,44,31,44.5,53,16.0,43.0,56.0,52.0,23.0,17.0,58,21,11,26,48,25,11,73,28,6,13,61,71
49,0.138154,0.180093,0.12944,0.329637,0.242415,0.709677,0.560003,0.183332,0.347826,0.325153,0.0,0.0,0.058252,0.221405,Mike,CRB,CRB,"RAMF, RW, CF",RAMF,10,31,500000,2024-12-31,26,1035,Brazil,Brazil,left,174,67,no,BRA2,Testing,2024,Extremo Organizador,0.221,50,60,16,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,39,39,52,31,49,6.0,20,44.0,29.0,25.0,52.0,54.0,54.0,35,35,13,48,18,90,66,26,51,58,13,10,10
50,0.055471,0.033052,0.094914,0.189876,0.325048,0.612903,0.713101,0.183332,0.608696,1.0,0.194454,0.143038,0.271845,0.200031,Felipe Augusto,Operário PR,Operário PR,"RAMF, RWF, CF",RAMF,10,32,100000,2024-11-15,21,1399,Brazil,Brazil,right,183,82,no,BRA2,Testing,2024,Extremo Organizador,0.2,51,60,15,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,57,56,55,50,37,11.0,14,44.0,10.5,1.0,36.0,39.0,20.0,5,6,8,16,38,81,76,26,82,98,40,35,66
51,0.16528,0.181082,0.157327,0.206021,0.290468,0.387097,0.237555,0.488872,0.521739,0.165644,0.32409,0.0,0.184466,0.186999,Wellington Silva,Sport Recife,Sport Recife,"LW, LAMF, CF",LW,10,31,400000,2024-12-31,17,897,Brazil,"Brazil, Spain",right,170,64,yes,BRA2,Testing,2024,Extremo Organizador,0.187,52,60,13,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,34,38,46,48,43,32.5,49,15.0,16.0,51.5,25.0,54.0,35.5,43,36,23,20,28,45,18,75,73,14,58,10,40
52,0.185635,0.526301,0.393889,0.002209,0.0,0.064516,0.036717,0.0,0.043478,0.07362,0.0,0.0,0.106796,0.18456,Pedro Lucas,Operário PR,Operário PR,"RW, RAMF, RCMF",RW,10,22,1200000,2025-12-31,15,818,Brazil,Brazil,left,173,67,no,BRA2,Testing,2024,Extremo Organizador,0.185,53,60,11,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,29,5,12,59,60,57.5,57,57.0,56.5,54.5,52.0,54.0,45.5,51,91,80,1,0,4,5,5,5,9,13,10,24
53,0.175101,0.240159,0.259822,0.157158,0.085499,0.258065,0.243364,0.586661,0.173913,0.312883,0.129636,0.271047,0.174757,0.178002,Waguininho,Grêmio Novorizontino,Grêmio Novorizontino,"RW, LW, LWB",RW,10,34,250000,2024-12-31,28,2205,Brazil,Brazil,right,177,75,no,BRA2,Testing,2024,Extremo Organizador,0.178,54,60,10,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,31,27,27,55,56,49.5,48,9.0,49.5,27.0,41.0,22.0,38.5,48,55,55,8,6,17,20,85,17,55,31,63,35
54,0.109914,0.187578,0.177944,0.179093,0.221688,0.290323,0.413334,0.209511,0.26087,0.208589,0.337054,0.350102,0.038835,0.17499,Negueba,Mirassol,Mirassol,"RW, RAMF, RWF",RW,10,24,450000,2025-12-31,24,1798,Brazil,Brazil,right,171,62,no,BRA2,Testing,2024,Extremo Organizador,0.175,55,60,8,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,47,36,42,53,52,44.5,31,40.0,36.5,46.0,22.0,18.0,56.0,21,40,30,11,13,25,48,33,39,23,63,70,6
55,0.091863,0.291897,0.20187,0.141173,0.251351,0.548387,0.186553,1.0,0.130435,0.233129,0.0,0.0,0.330097,0.150844,F. Labandeira,CRB,CRB,"RW, RAMF, RWF",RW,10,28,500000,2024-12-31,20,1006,Uruguay,Uruguay,right,173,68,no,BRA2,Testing,2024,Extremo Organizador,0.151,56,60,6,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,49,21,37,56,46,14.5,51,1.0,52.5,43.0,52.0,54.0,14.5,18,65,38,6,23,75,15,98,12,28,13,10,75
56,0.057108,0.052022,0.05073,0.197658,0.327458,0.419355,0.311771,0.234041,0.130435,0.245399,0.115781,0.080693,0.067961,0.126115,Maurício Garcez,Avaí,Avaí,"LW, LAMF, RW",LW,10,27,1000000,2027-12-31,30,2493,Brazil,Brazil,right,183,71,no,BRA2,Testing,2024,Extremo Organizador,0.126,57,60,5,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,56,55,59,49,36,27.5,41,35.0,52.5,40.0,42.0,46.0,51.0,6,8,1,18,40,54,31,41,12,33,30,23,15
57,0.22844,0.092765,0.051669,0.168552,0.245493,0.419355,0.553407,0.30554,0.217391,0.226994,0.0,0.519506,0.116505,0.125969,Pablo Dyego,Grêmio Novorizontino,Grêmio Novorizontino,"RW, RWF, LWF",RW,10,30,300000,2024-12-31,15,783,Brazil,Brazil,right,174,66,no,BRA2,Testing,2024,Extremo Organizador,0.126,58,60,3,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,19,50,58,54,48,27.5,21,25.5,43.0,44.0,52.0,7.0,42.5,68,16,3,10,20,54,65,57,28,26,13,88,29
58,0.111793,0.004456,0.075725,0.059084,0.030885,0.516129,0.447585,0.534705,0.304348,0.07362,0.388934,0.36136,0.281553,0.001406,Neto Pessôa,Grêmio Novorizontino,Grêmio Novorizontino,"LW, LWF, CF",LW,10,30,250000,2024-12-31,33,2274,Brazil,Brazil,left,182,79,no,BRA2,Testing,2024,Extremo Organizador,0.001,59,60,1,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,46,59,56,58,59,18.0,30,11.0,34.0,54.5,15.0,16.0,18.5,23,1,6,3,1,70,50,81,43,9,75,73,69
59,0.071373,0.088783,0.149661,0.0,0.056107,0.612903,0.628925,0.827962,0.173913,0.03681,0.0,0.0,0.203883,0.0,Bruno Xavier,Ituano,Ituano,"RWF, RAMF, LW",RWF,11,27,50000,2024-12-31,25,1664,Brazil,Brazil,right,178,71,no,BRA2,Testing,2024,Extremo Organizador,0.0,60,60,0,0.208975,0.255912,0.271083,0.350544,0.419153,0.416129,0.460002,0.332253,0.374638,0.354499,0.287258,0.246772,0.243851,53,51,50,60,57,11.0,18,5.0,49.5,57.5,52.0,54.0,30.5,11,15,16,0,5,81,70,91,17,4,13,10,49
